,horse_id,父,父父,父父父,父父父父,父父父父父,父父父父母,父父父母,父父父母父,父父父母母,父父母,父父母父,父父母父父,父父母父母,父父母母,父父母母父,父父母母母,父母,父母父,父母父父,父母父父父,父母父父母,父母父母,父母父母父,父母父母母,父母母,父母母父,父母母父父,父母母父母,父母母母,父母母母父,父母母母母,母,母父,母父父,母父父父,母父父父父,母父父父母,母父父母,母父父母父,母父父母母,母父母,母父母父,母父母父父,母父母父母,母父母母,母父母母父,母父母母母,母母,母母父,母母父父,母母父父父,母母父父母,母母父母,母母父母父,母母父母母,母母母,母母母父,母母母父父,母母母父母,母母母母,母母母母父,母母母母母
258,2001103241,"サンデーサイレンス
Sunday Silence(米)
1986 青鹿毛
[血統][産駒]
Halo系","Halo
1969 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛
[血統][産駒]","Turn-to
1951 鹿毛",Royal Charger,Source Sucree,"Nothirdchance
1948 鹿毛",Blue Swords,Galla Colors,"Cosmah
1953 鹿毛
[血統][産駒]","Cosmic Bomb
1944 黒鹿毛",Pharamond,Banish Fear,"Almahmoud
1947 栗毛",Mahmoud,Arbitrator,"Wishing Well
1975 鹿毛
[血統][産駒]","Understanding
1963 栗毛
[血統][産駒]","Promised Land
1954 芦毛",Palestinian,Mahmoudess,"Pretty Ways
1953 黒鹿毛",Stymie,Pretty Jo,"Mountain Flower
1964 鹿毛
[血統][産駒]","Montparnasse
1956",Gulf Stream,Mignon,"Edelweiss
1959 鹿毛",Hillary,Dowager,"ゴールデンサッシュ
1988 栗毛
[血統][産駒]
FNo.[1-t]","ディクタス
Dictus(仏)
1967 栗毛
[血統][産駒]","Sanctus
1960 黒鹿毛
[血統][産駒]","Fine Top
1949 黒鹿毛",Fine Art,Toupie,"Sanelta
1954 鹿毛",Tourment,Satanella,"Doronic
1960 栗毛
[血統][産駒]","Worden
1949 栗毛",Wild Risk,Sans Tares,"Dulzetta
1954 栗毛",Bozzetto,Dulcimer,"ダイナサッシュ
1979 鹿毛
[血統][産駒]","ノーザンテースト
Northern Taste(加)
1971 栗毛
[血統][産駒]","Northern Dancer
1961 鹿毛",Nearctic,Natalma,"Lady Victoria
1962 黒鹿毛",Victoria Park,Lady Angela,"ロイヤルサッシュ
Royal Sash(英)
1966 鹿毛
[血統][産駒]","Princely Gift
1951 鹿毛",Nasrullah,Blue Gem,"Sash of Honour
1957 栗毛",Prince Chevalier,Sylko
259,2013105357,"ダイワメジャー
2001 栗毛
[血統][産駒]
Halo系","サンデーサイレンス
Sunday Silence(米)
1986 青鹿毛
[血統][産駒]","Halo
1969 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛",Turn-to,Nothirdchance,"Cosmah
1953 鹿毛",Cosmic Bomb,Almahmoud,"Wishing Well
1975 鹿毛
[血統][産駒]","Understanding
1963 栗毛",Promised Land,Pretty Ways,"Mountain Flower
1964 鹿毛",Montparnasse,Edelweiss,"スカーレットブーケ
1988 栗毛
[血統][産駒]","ノーザンテースト
Northern Taste(加)
1971 栗毛
[血統][産駒]","Northern Dancer
1961 鹿毛",Nearctic,Natalma,"Lady Victoria
1962 黒鹿毛",Victoria Park,Lady Angela,"スカーレットインク
Scarlet Ink(米)
1971 栗毛
[血統][産駒]","Crimson Satan
1959 栗毛",Spy Song,Papila,"Consentida
1962 鹿毛",Beau Max,La Menina,"アスドゥクール
2005 栗毛
[血統][産駒]
FNo.[17-b]","ジャングルポケット
1998 鹿毛
[血統][産駒]","トニービン
Tony Bin(愛)
1983 鹿毛
[血統][産駒]","カンパラ
1976 黒鹿毛",Kalamoun,State Pension,"Severn Bridge
1965 栗毛",Hornbeam,Priddy Fair,"ダンスチャーマー
Dance Charmer(米)
1990 黒鹿毛
[血統][産駒]","Nureyev
1977 鹿毛",Northern Dancer,Special,"Skillful Joy
1979 栗毛",Nodouble,Skillful Miss,"アイリッシュカーリ
1994 鹿毛
[血統][産駒]","Caerleon
(米)
1980 鹿毛
[血統][産駒]","Nijinsky
1967 鹿毛",Northern Dancer,Flaming Page,"Foreseer
1969 黒鹿毛",Round Table,Regal Gleam,"Enthraller
1979 鹿毛
[血統][産駒]","Bold Forbes
1973 黒鹿毛",Irish Castle,Comely Nell,"Goofed
1960 栗毛",Court Martial,Barra
260,2006103602,"ブライアンズタイム
Brian's Time(米)
1985 黒鹿毛
[血統][産駒]
Roberto系","Roberto
1969 鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛
[血統][産駒]","Turn-to
1951 鹿毛",Royal Charger,Source Sucree,"Nothirdchance
1948 鹿毛",Blue Swords,Galla Colors,"Bramalea
1959 黒鹿毛
[血統][産駒]","Nashua
1952 鹿毛",Nasrullah,Segula,"Rarelea
1949 鹿毛",Bull Lea,Bleebok,"Kelley's Day
1977 鹿毛
[血統][産駒]","Graustark
1963 栗毛
[血統][産駒]","Ribot
1952 鹿毛",Tenerani,Romanella,"Flower Bowl
1952 鹿毛",Alibhai,Flower Bed,"Golden Trail
1958 黒鹿毛
[血統][産駒]","Hasty Road
1951 鹿毛",Roman,Traffic Court,"Sunny Vale
1946 黒鹿毛",Eight Thirty,Sun Mixa,"サッカーマム
Soccer Mom(米)
2000 鹿毛
[血統][産駒]
FNo.[2-p]","Kingmambo
(米)
1990 鹿毛
[血統][産駒]","Mr. Prospector
1970 鹿毛
[血統][産駒]","Raise a Native
1961 栗毛",Native Dancer,Raise You,"Gold Digger
1962 鹿毛",Nashua,Sequence,"Miesque
1984 鹿毛
[血統][産駒]","Nureyev
1977 鹿毛",Northern Dancer,Special,"Pasadoble
1979 鹿毛",Prove Out,Santa Quilla,"Traverse City
1990 黒鹿毛
[血統][産駒]","Halo
1969 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛",Turn-to,Nothirdchance,"Cosmah
1953 鹿毛",Cosmic Bomb,Almahmoud,"Cherry Jubilee
1982 鹿毛
[血統][産駒]","Coastal
1976 栗毛",Majestic Prince,Alluvial,"Cherry Willow
1972 鹿毛",Pia Star,Willow Dare
261,1982102216,"モガミ
Mogami(仏)
1976 青鹿毛
[血統][産駒]
Lyphard系","Lyphard
1969 鹿毛
[血統][産駒]","Northern Dancer
1961 鹿毛
[血統][産駒]","Nearctic
1954 黒鹿毛",Nearco,Lady Angela,"Natalma
1957 鹿毛",Native Dancer,Almahmoud,"Goofed
1960 栗毛
[血統][産駒]","Court Martial
1942 栗毛",Fair Trial,Instantaneous,"Barra
1950 栗毛",Formor,La Favorite,"ノーラック
No Luck(米)
1968 黒鹿毛
[血統][産駒]","Lucky Debonair
1962 鹿毛
[血統][産駒]","Vertex
1954 栗毛",The Rhymer,Kanace,"Fresh as Fresh
1957 鹿毛",Count Fleet,Airy,"No Teasing
1957 黒鹿毛
[血統][産駒]","Palestinian
1946 栗毛",Sun Again,Dolly Whisk,"No Fiddling
1945 鹿毛",King Cole,Big Hurry,"メジロマシュウ
1973 鹿毛
[血統][産駒]
FNo.[12]","シャトーゲイ
1960 栗毛
[血統][産駒]","Swaps
1952 栗毛
[血統][産駒]","Khaled
1943 黒鹿毛",Hyperion,Eclair,"Iron Reward
1946 鹿毛",Beau Pere,Iron Maiden,"Banquet Bell
1951 栗毛
[血統][産駒]","Polynesian
1942 黒鹿毛",Unbreakable,Black Polly,"Dinner Horn
1937 栗毛",Pot au Feu,Tophorn,"アサマクイン
1959 鹿毛
[血統][産駒]","ライジングフレーム
Rising Flame(愛)
1947 黒鹿毛
[血統][産駒]","The Phoenix
1940 鹿毛",Chateau Bouscaut,Fille de Poete,"Admirable
1942 黒鹿毛",Nearco,Silvia,"マイラブ
1946 鹿毛
[血統][産駒]","セフト
1932 鹿毛",Tetratema,Voleuse,"雪義
1931",トウルヌソル,種義
262,2010100975,"オンファイア
2003 鹿毛
[血統][産駒]
Halo系","サンデーサイレンス
Sunday Silence(米)
1986 青鹿毛
[血統][産駒]","Halo
1969 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛",Turn-to,Nothirdchance,"Cosmah
1953 鹿毛",Cosmic Bomb,Almahmoud,"Wishing Well
1975 鹿毛
[血統][産駒]","Understanding
1963 栗毛",Promised Land,Pretty Ways,"Mountain Flower
1964 鹿毛",Montparnasse,Edelweiss,"ウインドインハーヘア
Wind in Her Hair(愛)
1991 鹿毛
[血統][産駒]","Alzao
1980 鹿毛
[血統][産駒]","Lyphard
1969 鹿毛",Northern Dancer,Goofed,"Lady Rebecca
1971 鹿毛",Sir Ivor,Pocahontas,"Burghclere
1977 鹿毛
[血統][産駒]","Busted
1963 栗毛",Crepello,Sans le Sou,"Highclere
1971 鹿毛",Queen's Hussar,Highlight,"アドマイヤダッシュ
2003 鹿毛
[血統][産駒]
FNo.[3-d]","フサイチコンコルド
1993 鹿毛
[血統][産駒]","Caerleon
(米)
1980 鹿毛
[血統][産駒]","Nijinsky
1967 鹿毛",Northern Dancer,Flaming Page,"Foreseer
1969 黒鹿毛",Round Table,Regal Gleam,"バレークイーン
Ballet Queen(愛)
1988 鹿毛
[血統][産駒]","Sadler's Wells
1981 鹿毛",Northern Dancer,Fairy Bridge,"Sun Princess
1980 鹿毛",イングリッシュプリンス,Sunny Valley,"シンコウエンジェル
1993 鹿毛
[血統][産駒]","オジジアン
Ogygian(米)
1983 鹿毛
[血統][産駒]","Damascus
1964 鹿毛",Sword Dancer,Kerala,"Gonfalon
1975 栗毛",Francis S.,Grand Splendor,"A Kiss for Luck
1979 黒鹿毛
[血統][産駒]","Reflected Glory
1964 黒鹿毛",Jester,Lysistrate,"Painted Flag
1969 栗毛",Dusty Canyon,Duchess Peg
263,1980101983,"ノーザンテースト
Northern Taste(加)
1971 栗毛
[血統][産駒]
ノーザンテースト系","Northern Dancer
1961 鹿毛
[血統][産駒]","Nearctic
1954 黒鹿毛
[血統][産駒]","Nearco
1935 黒鹿毛",Pharos,Nogara,"Lady Angela
1944 栗毛",Hyperion,Sister Sarah,"Natalma
1957 鹿毛
[血統][産駒]","Native Dancer
1950 芦毛",Polynesian,Geisha,"Almahmoud
1947 栗毛",Mahmoud,Arbitrator,"Lady Victoria
1962 黒鹿毛
[血統][産駒]","Victoria Park
1957 鹿毛
[血統][産駒]","Chop Chop
1940 鹿毛",Flares,Sceptical,"Victoriana
1952 鹿毛",Windfields,Iribelle,"Lady Angela
1944 栗毛
[血統][産駒]","Hyperion
1930 栗毛",Gainsborough,Selene,"Sister Sarah
1930 黒鹿毛",Abbots Trace,Sarita,"シャダイフェザー
1973 鹿毛
[血統][産駒]
FNo.[8-f]","ガーサント
1949 鹿毛
[血統][産駒]","Bubbles
1925 栗毛
[血統][産駒]","La Farina
1911 栗毛",Sans Souci,Malatesta,"Spring Cleaning
1915 栗毛",Neil Gow,Spring Night,"Montagnana
1937 鹿毛
[血統][産駒]","Brantome
1931 鹿毛",Blandford,Vitamine,"Mauretania
1930 鹿毛",Tetratema,Lady Maureen,"パロクサイド
(英)
1959 栗毛
[血統][産駒]","Never Say Die
1951 栗毛
[血統][産駒]","Nasrullah
1940 鹿毛",Nearco,Mumtaz Begum,"Singing Grass
1944 栗毛",War Admiral,Boreale,"Feather Ball
1952 栗毛
[血統][産駒]","Big Game
1939 鹿毛",Bahram,Myrobella,"Sweet Cygnet
1942 黒鹿毛",Hyperion,Sweet Swan
264,1994108627,"ヘクタープロテクター
Hector Protector(米)
1988 栗毛
[血統][産駒]
Mr. Prospector系","Woodman
1983 栗毛
[血統][産駒]","Mr. Prospector
1970 鹿毛
[血統][産駒]","Raise a Native
1961 栗毛",Native Dancer,Raise You,"Gold Digger
1962 鹿毛",Nashua,Sequence,"プレイメイト
Playmate(米)
1975 栗毛
[血統][産駒]","Buckpasser
1963 鹿毛",Tom Fool,Busanda,"Intriguing
1964 栗毛",Swaps,Glamour,"Korveya
1982 栗毛
[血統][産駒]","Riverman
1969 鹿毛
[血統][産駒]","Never Bend
1960 鹿毛",Nasrullah,Lalun,"River Lady
1963 鹿毛",Prince John,Nile Lily,"Konafa
1973 鹿毛
[血統][産駒]","Damascus
1964 鹿毛",Sword Dancer,Kerala,"Royal Statute
1969 鹿毛",Northern Dancer,Queen's Statute,"アサーション
Assertion(英)
1987 鹿毛
[血統][産駒]
FNo.[1-o]","Assert
1979 鹿毛
[血統][産駒]","Be My Guest
1974 栗毛
[血統][産駒]","Northern Dancer
1961 鹿毛",Nearctic,Natalma,"What a Treat
1962 鹿毛",Tudor Minstrel,Rare Treat,"Irish Bird
1970 黒鹿毛
[血統][産駒]","Sea-Bird
1962 栗毛",Dan Cupid,Sicalade,"Irish Lass
1962 鹿毛",Sayajirao,Scollata,"Yes Please
1976 栗毛
[血統][産駒]","Mount Hagen
1971 栗毛
[血統][産駒]","Bold Bidder
1962 鹿毛",Bold Ruler,High Bid,"Moonmadness
1963 栗毛",Tom Fool,Sunset,"Thankfull
1966 栗毛
[血統][産駒]","Gratitude
1953 栗毛",Golden Cloud,Verdura,"Midnight Hour
1955 栗毛",Hyperion,Clockwise
265,1984105911,"トウショウボーイ
1973 鹿毛
[血統][産駒]
テスコボーイ系","テスコボーイ
Tesco Boy(英)
1963 黒鹿毛
[血統][産駒]","Princely Gift
1951 鹿毛
[血統][産駒]","Nasrullah
1940 鹿毛",Nearco,Mumtaz Begum,"Blue Gem
1943 鹿毛",Blue Peter,Sparkle,"Suncourt
1952 黒鹿毛
[血統][産駒]","Hyperion
1930 栗毛",Gainsborough,Selene,"Inquisition
1936 黒鹿毛",Dastur,Jury,"ソシアルバターフライ
Social Butterfly(米)
1957 鹿毛
[血統][産駒]","Your Host
1947 栗毛
[血統][産駒]","Alibhai
1938 栗毛",Hyperion,Teresina,"Boudoir
1938 芦毛",Mahmoud,Kampala,"Wisteria
1948 鹿毛
[血統][産駒]","Easton
1931 鹿毛",Dark Legend,Phaona,"Blue Cyprus
1941 鹿毛",Blue Larkspur,Peggy Porter,"ミキノジョー
1972 鹿毛
[血統][産駒]
FNo.[20-a]","ハクリョウ
1950 鹿毛
[血統][産駒]","プリメロ
Primero(英)
1931 鹿毛
[血統][産駒]","Blandford
1919 黒鹿毛",Swynford,Blanche,"Athasi
1917 鹿毛",Farasi,Athgreany,"第四バツカナムビユーチー
1940 黒鹿毛
[血統][産駒]","ダイオライト
1927 黒鹿毛",Diophon,Needle Rock,"バツカナムビユーチー
1929 鹿毛",シアンモア,第三ビユーチフルドリーマー,"アラステーツ
1966 栗毛
[血統][産駒]","カバーラップ二世
(米)
1952 黒鹿毛
[血統][産駒]","Cover Up
1943 栗毛",Alibhai,Bel Amour,"Betty Martin
1948 鹿毛",Hollyrood,Rhoda F.,"ラッキーステーツ
1947 鹿毛
[血統][産駒]","ステーツマン
1930 黒鹿毛",Blandford,Dail,"第弐フイノラ
1932",Solario,フイノラ
266,1992109635,"サンデーサイレンス
Sunday Silence(米)
1986 青鹿毛
[血統][産駒]
Halo系","Halo
1969 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛
[血統][産駒]","Turn-to
1951 鹿毛",Royal Charger,Source Sucree,"Nothirdchance
1948 鹿毛",Blue Swords,Galla Colors,"Cosmah
1953 鹿毛
[血統][産駒]","Cosmic Bomb
1944 黒鹿毛",Pharamond,Banish Fear,"Almahmoud
1947 栗毛",Mahmoud,Arbitrator,"Wishing Well
1975 鹿毛
[血統][産駒]","Understanding
1963 栗毛
[血統][産駒]","Promised Land
1954 芦毛",Palestinian,Mahmoudess,"Pretty Ways
1953 黒鹿毛",Stymie,Pretty Jo,"Mountain Flower
1964 鹿毛
[血統][産駒]","Montparnasse
1956",Gulf Stream,Mignon,"Edelweiss
1959 鹿毛",Hillary,Dowager,"レガシーオブストレングス
Legacy of Strength(米)
1982 栗毛
[血統][産駒]
FNo.[9-c]","Affirmed
1975 栗毛
[血統][産駒]","Exclusive Native
1965 栗毛
[血統][産駒]","Raise a Native
1961 栗毛",Native Dancer,Raise You,"Exclusive
1953 栗毛",Shut Out,Good Example,"Won't Tell You
1962 鹿毛
[血統][産駒]","Crafty Admiral
1948 鹿毛",Fighting Fox,Admiral's Lady,"Scarlet Ribbon
1957 鹿毛",Volcanic,Native Valor,"Katonka
1972 鹿毛
[血統][産駒]","Minnesota Mac
1964 鹿毛
[血統][産駒]","Rough'n Tumble
1948 鹿毛",Free For All,Roused,"Cow Girl
1949 鹿毛",Mustang,Ate,"Minnetonka
1967 鹿毛
[血統][産駒]","Chieftain
1961 黒鹿毛",Bold Ruler,Pocahontas,"Heliolight
1957 鹿毛",Helioscope,Real Delight
267,1989107799,"ノーザンテースト
Northern Taste(加)
1971 栗毛
[血統][産駒]
ノーザンテースト系","Northern Dancer
1961 鹿毛
[血統][産駒]","Nearctic
1954 黒鹿毛
[血統][産駒]","Nearco
1935 黒鹿毛",Pharos,Nogara,"Lady Angela
1944 栗毛",Hyperion,Sister Sarah,"Natalma
1957 鹿毛
[血統][産駒]","Native Dancer
1950 芦毛",Polynesian,Geisha,"Almahmoud
1947 栗毛",Mahmoud,Arbitrator,"Lady Victoria
1962 黒鹿毛
[血統][産駒]","Victoria Park
1957 鹿毛
[血統][産駒]","Chop Chop
1940 鹿毛",Flares,Sceptical,"Victoriana
1952 鹿毛",Windfields,Iribelle,"Lady Angela
1944 栗毛
[血統][産駒]","Hyperion
1930 栗毛",Gainsborough,Selene,"Sister Sarah
1930 黒鹿毛",Abbots Trace,Sarita,"エコルシユ
Ecorche(米)
1982 黒鹿毛
[血統][産駒]
FNo.[14-c]","Big Spruce
1969 黒鹿毛
[血統][産駒]","Herbager
1956 芦毛
[血統][産駒]","Vandale
1943 鹿毛",Plassy,Vanille,"Flagette
1951 栗毛",Escamillo,Fidgette,"Silver Sari
1961 鹿毛
[血統][産駒]","Prince John
1953 栗毛",Princequillo,Not Afraid,"Golden Sari
1956 鹿毛",Ambiorix,Banta,"Idmon
1975 栗毛
[血統][産駒]","Dr. Fager
1964 鹿毛
[血統][産駒]","Rough'n Tumble
1948 鹿毛",Free For All,Roused,"Aspidistra
1954 鹿毛",Better Self,Tilly Rose,"Arachne
1967 栗毛
[血統][産駒]","Intentionally
1956 青毛",Intent,My Recipe,"Molecomb Peak
1950 栗毛",Nearco,Golden Kopje
268,1987102877,"アズマハンター
1979 鹿毛
[血統][産駒]
Bold Ruler系","ダストコマンダー
Dust Commander(米)
1967 栗毛
[血統][産駒]","Bold Commander
1960 鹿毛
[血統][産駒]","Bold Ruler
1954 黒鹿毛",Nasrullah,Miss Disco,"High Voltage
1952 芦毛",Ambiorix,Dynamo,"Dust Storm
1956 栗毛
[血統][産駒]","Windy City
1949 栗毛",Wyndham,Staunton,"Challure
1948 栗毛",Challedon,Captivation,"ハンティングボツクス
Hunting Box(米)
1970 鹿毛
[血統][産駒]","Quadrangle
1961 鹿毛
[血統][産駒]","Cohoes
1954 鹿毛",Mahmoud,Belle of Troy,"Tap Day
1947 鹿毛",Bull Lea,Scurry,"Abermaid
1959 芦毛
[血統][産駒]","Abernant
1946 芦毛",Owen Tudor,Rustom Mahal,"Dairymaid
1947 栗毛",Denturius,Laitron,"タイシンリリィ
1981 芦毛
[血統][産駒]
FNo.[1-w]","ラディガ
Ladiga(米)
1969 鹿毛
[血統][産駒]","Graustark
1963 栗毛
[血統][産駒]","Ribot
1952 鹿毛",Tenerani,Romanella,"Flower Bowl
1952 鹿毛",Alibhai,Flower Bed,"Celia
1960 黒鹿毛
[血統][産駒]","Swaps
1952 栗毛",Khaled,Iron Reward,"Pocahontas
1955 黒鹿毛",Roman,How,"インターラーケン
1966 芦毛
[血統][産駒]","サミーデイヴィス
Sammy Davis(英)
1960 黒鹿毛
[血統][産駒]","Whistler
1950 栗毛",Panorama,Farthing Damages,"Samaria
1955 鹿毛",Migoli,Sarie,"シルヴアーファー
Silver Fir(英)
1962 芦毛
[血統][産駒]","Abernant
1946 芦毛",Owen Tudor,Rustom Mahal,"Moyo
1956 芦毛",Tourment,Fragrant Nymph
269,2011104324,"ステイゴールド
1994 黒鹿毛
[血統][産駒]
Halo系","サンデーサイレンス
Sunday Silence(米)
1986 青鹿毛
[血統][産駒]","Halo
1969 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛",Turn-to,Nothirdchance,"Cosmah
1953 鹿毛",Cosmic Bomb,Almahmoud,"Wishing Well
1975 鹿毛
[血統][産駒]","Understanding
1963 栗毛",Promised Land,Pretty Ways,"Mountain Flower
1964 鹿毛",Montparnasse,Edelweiss,"ゴールデンサッシュ
1988 栗毛
[血統][産駒]","ディクタス
Dictus(仏)
1967 栗毛
[血統][産駒]","Sanctus
1960 黒鹿毛",Fine Top,Sanelta,"Doronic
1960 栗毛",Worden,Dulzetta,"ダイナサッシュ
1979 鹿毛
[血統][産駒]","ノーザンテースト
1971 栗毛",Northern Dancer,Lady Victoria,"ロイヤルサッシュ
1966 鹿毛",Princely Gift,Sash of Honour,"ディソサード
Desaucered(米)
1991 鹿毛
[血統][産駒]
FNo.[2-d]","Dixieland Band
1980 鹿毛
[血統][産駒]","Northern Dancer
1961 鹿毛
[血統][産駒]","Nearctic
1954 黒鹿毛",Nearco,Lady Angela,"Natalma
1957 鹿毛",Native Dancer,Almahmoud,"Mississippi Mud
1973 鹿毛
[血統][産駒]","Delta Judge
1960 黒鹿毛",Traffic Judge,Beautillion,"Sand Buggy
1963 黒鹿毛",Warfare,Egyptian,"I'm Out
1984 鹿毛
[血統][産駒]","Lord Gaylord
1970 黒鹿毛
[血統][産駒]","Sir Gaylord
1959 黒鹿毛",Turn-to,Somethingroyal,"Miss Glamour Gal
1961 鹿毛",Ambiorix,Wild Music,"ダンシングフリー
Dancing Free(米)
1979 鹿毛
[血統][産駒]","Dancing Count
1968 鹿毛",Northern Dancer,Snow Court,"Flamingo Way
1960 鹿毛",Third Brother,Cosmah
270,1985100827,"トウショウボーイ
1973 鹿毛
[血統][産駒]
テスコボーイ系","テスコボーイ
Tesco Boy(英)
1963 黒鹿毛
[血統][産駒]","Princely Gift
1951 鹿毛
[血統][産駒]","Nasrullah
1940 鹿毛",Nearco,Mumtaz Begum,"Blue Gem
1943 鹿毛",Blue Peter,Sparkle,"Suncourt
1952 黒鹿毛
[血統][産駒]","Hyperion
1930 栗毛",Gainsborough,Selene,"Inquisition
1936 黒鹿毛",Dastur,Jury,"ソシアルバターフライ
Social Butterfly(米)
1957 鹿毛
[血統][産駒]","Your Host
1947 栗毛
[血統][産駒]","Alibhai
1938 栗毛",Hyperion,Teresina,"Boudoir
1938 芦毛",Mahmoud,Kampala,"Wisteria
1948 鹿毛
[血統][産駒]","Easton
1931 鹿毛",Dark Legend,Phaona,"Blue Cyprus
1941 鹿毛",Blue Larkspur,Peggy Porter,"マーブルトウショウ
1978 青鹿毛
[血統][産駒]
FNo.[5-j]","ダンディルート
1972 鹿毛
[血統][産駒]","Luthier
1965 黒鹿毛
[血統][産駒]","Klairon
1952 鹿毛",Clarion,Kalmia,"Flute Enchantee
1950 鹿毛",Cranach,Montagnana,"Dentrelic
1965 栗毛
[血統][産駒]","Prudent
1959 栗毛",My Babu,Providence,"Relict
1958 鹿毛",Relic,Fakhry,"チヤイナトウショウ
1972 栗毛
[血統][産駒]","チャイナロック
China Rock(英)
1953 栃栗毛
[血統][産駒]","Rockefella
1941 黒鹿毛",Hyperion,Rockfel,"May Wong
1934 栗毛",Rustom Pasha,Wezzan,"キラクハート
1967 鹿毛
[血統][産駒]","ダイハード
1957 栃栗毛",Never Say Die,Mixed Blessing,"トミユキ
1948 黒鹿毛",セントライト,青東
271,1999106757,"サンデーサイレンス
Sunday Silence(米)
1986 青鹿毛
[血統][産駒]
Halo系","Halo
1969 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛
[血統][産駒]","Turn-to
1951 鹿毛",Royal Charger,Source Sucree,"Nothirdchance
1948 鹿毛",Blue Swords,Galla Colors,"Cosmah
1953 鹿毛
[血統][産駒]","Cosmic Bomb
1944 黒鹿毛",Pharamond,Banish Fear,"Almahmoud
1947 栗毛",Mahmoud,Arbitrator,"Wishing Well
1975 鹿毛
[血統][産駒]","Understanding
1963 栗毛
[血統][産駒]","Promised Land
1954 芦毛",Palestinian,Mahmoudess,"Pretty Ways
1953 黒鹿毛",Stymie,Pretty Jo,"Mountain Flower
1964 鹿毛
[血統][産駒]","Montparnasse
1956",Gulf Stream,Mignon,"Edelweiss
1959 鹿毛",Hillary,Dowager,"シャイニンレーサー
1991 黒鹿毛
[血統][産駒]
FNo.[22-d]","ノーザンテースト
Northern Taste(加)
1971 栗毛
[血統][産駒]","Northern Dancer
1961 鹿毛
[血統][産駒]","Nearctic
1954 黒鹿毛",Nearco,Lady Angela,"Natalma
1957 鹿毛",Native Dancer,Almahmoud,"Lady Victoria
1962 黒鹿毛
[血統][産駒]","Victoria Park
1957 鹿毛",Chop Chop,Victoriana,"Lady Angela
1944 栗毛",Hyperion,Sister Sarah,"ミルレーサー
Millracer(米)
1983 鹿毛
[血統][産駒]","Le Fabuleux
1961 鹿毛
[血統][産駒]","Wild Risk
1940 鹿毛",Rialto,Wild Violet,"Anguar
1950 鹿毛",Verso,La Rochelle,"Marston's Mill
1975 黒鹿毛
[血統][産駒]","In Reality
1964 鹿毛",Intentionally,My Dear Girl,"Millicent
1969 鹿毛",Cornish Prince,Milan Mill
272,1955105231,"メジロサンマン
1963 鹿毛
[血統][産駒]
Prince Rose系","Charlottesville
1957 鹿毛
[血統][産駒]","Prince Chevalier
1943 鹿毛
[血統][産駒]","Prince Rose
1928 鹿毛",Rose Prince,Indolence,"Chevalerie
1933 鹿毛",Abbot's Speed,Kassala,"Noorani
1950 栗毛
[血統][産駒]","Nearco
1935 黒鹿毛",Pharos,Nogara,"Empire Glory
1933 鹿毛",Singapore,Skyglory,"パラデイシア
1957 鹿毛
[血統][産駒]","Aureole
1950 栗毛
[血統][産駒]","Hyperion
1930 栗毛",Gainsborough,Selene,"Angelola
1945 鹿毛",Donatello,Feola,"Chenille
1940 黒鹿毛
[血統][産駒]","King Salmon
1930 鹿毛",Salmon-Trout,Malva,"Sweet Aloe
1935 鹿毛",Cameronian,Aloe,"ヴアレンシアナ
Valenciana(仏)
1956
[血統][産駒]
FNo.[5-e]","Pharis
1936 黒鹿毛
[血統][産駒]","Pharos
1920 黒鹿毛
[血統][産駒]","Phalaris
1913 黒鹿毛",Polymelus,Bromus,"Scapa Flow
1914 栗毛",Chaucer,Anchora,"Carissima
1923 鹿毛
[血統][産駒]","Clarissimus
1913 栗毛",Radium,Quintessence,"Casquetts
1913 鹿毛",Captivation,Cassis,"Djama
1944 鹿毛
[血統][産駒]","Djebel
1937 鹿毛
[血統][産駒]","Tourbillon
1928 鹿毛",Ksar,Durban,"Loika
1926 栗毛",Gay Crusader,Coeur a Coeur,"Semiramide
1936 鹿毛
[血統][産駒]","Pharos
1920 黒鹿毛",Phalaris,Scapa Flow,"Sartella
1923 鹿毛",Sweeper,Lasarte
